hotel,canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,avg_daily_rate,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,total_nights,total_guests,arrival_date,lead_time_category,price_quartile,country_upper,is_online,country_prefix,status_length,market_Complementary,market_Corporate,market_Direct,market_Groups,market_Offline TA/TO,market_Online TA,market_Undefined,star_rating
Resort Hotel,0,9,2015,july,27,3,0,1,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,241,0,0,Transient,94.71,0,0,Check-Out,2015-07-04,1,2.0,2015-07-03,Short Notice,Medium,USA,True,US,9,False,False,False,False,False,True,False,4
Resort Hotel,0,109,2015,july,27,3,0,1,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,123.0,0,2,Check-Out,2015-07-04,1,2.0,2015-07-03,Far Advance,High,BEL,True,BE,9,False,False,False,False,False,True,False,4
Resort Hotel,1,109,2015,july,27,3,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,123.0,0,1,Canceled,2015-05-26,2,2.0,2015-07-03,Far Advance,High,PRT,True,PR,8,False,False,False,False,False,True,False,4
Resort Hotel,1,72,2015,july,27,3,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,73.8,0,1,Canceled,2015-06-29,2,2.0,2015-07-03,Planned,Medium,PRT,True,PR,8,False,False,False,False,False,True,False,4
Resort Hotel,1,63,2015,july,27,3,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,242,0,0,Transient,117.0,0,1,Canceled,2015-05-13,7,2.0,2015-07-03,Planned,High,PRT,True,PR,8,False,False,False,False,False,True,False,4
Resort Hotel,0,63,2015,july,27,3,2,5,3,0.0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,105,0,0,Transient,196.54,0,1,Check-Out,2015-07-10,7,3.0,2015-07-03,Planned,Premium,ESP,False,ES,9,False,False,False,False,True,False,False,4
Resort Hotel,0,101,2015,july,27,3,2,5,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,99.3,1,2,Check-Out,2015-07-10,7,3.0,2015-07-03,Far Advance,High,PRT,True,PR,9,False,False,False,False,False,True,False,4
Resort Hotel,0,102,2015,july,27,3,2,5,2,0.0,0,BB,DEU,Direct,Direct,0,0,0,E,E,0,No Deposit,250,0,0,Transient,90.95,0,0,Check-Out,2015-07-10,7,2.0,2015-07-03,Far Advance,Medium,DEU,False,DE,9,False,False,True,False,False,False,False,4
Resort Hotel,0,4,2015,july,27,4,2,1,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,C,0,No Deposit,250,0,0,Transient,92.67,0,1,Check-Out,2015-07-07,3,2.0,2015-07-04,Last Minute,Medium,ESP,False,ES,9,False,False,True,False,False,False,False,4
Resort Hotel,0,98,2015,july,27,4,2,1,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,8,0,0,Transient,71.55,1,0,Check-Out,2015-07-07,3,2.0,2015-07-04,Far Advance,Low,FRA,False,FR,9,False,False,False,False,True,False,False,4
Resort Hotel,0,92,2015,july,27,4,2,4,1,2.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,F,F,0,No Deposit,241,0,0,Transient,96.49,0,2,Check-Out,2015-07-10,6,3.0,2015-07-04,Far Advance,Medium,FRA,False,FR,9,False,False,False,False,True,False,False,4
Resort Hotel,0,95,2015,july,27,4,2,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,0,0,Transient,85.8,1,2,Check-Out,2015-07-10,6,2.0,2015-07-04,Far Advance,Medium,PRT,True,PR,9,False,False,False,False,False,True,False,4
Resort Hotel,0,102,2015,july,27,4,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,96.3,0,1,Check-Out,2015-07-11,7,2.0,2015-07-04,Far Advance,Medium,PRT,True,PR,9,False,False,False,False,False,True,False,4
Resort Hotel,1,26,2015,july,27,4,2,5,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,0,0,Transient,163.0,0,0,Canceled,2015-06-09,7,4.0,2015-07-04,Short Notice,Premium,PRT,True,PR,8,False,False,False,False,False,True,False,4
Resort Hotel,1,73,2015,july,27,4,2,5,3,0.0,0,HB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250,0,0,Transient,172.0,0,1,Canceled,2015-05-20,7,3.0,2015-07-04,Planned,Premium,PRT,False,PR,8,False,False,True,False,False,False,False,4
Resort Hotel,1,102,2015,july,27,4,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,110.7,0,1,Canceled,2015-04-22,7,2.0,2015-07-04,Far Advance,High,PRT,True,PR,8,False,False,False,False,False,True,False,4
Resort Hotel,0,115,2015,july,27,4,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,134,0,0,Transient,58.95,0,1,Check-Out,2015-07-11,7,2.0,2015-07-04,Far Advance,Low,PRT,False,PR,9,False,False,False,False,True,False,False,4
Resort Hotel,0,102,2015,july,27,4,2,5,2,0.0,1,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,73.8,0,2,Check-Out,2015-07-11,7,3.0,2015-07-04,Far Advance,Medium,PRT,True,PR,9,False,False,False,False,False,True,False,4
Resort Hotel,0,86,2015,july,27,4,2,5,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,97.0,0,2,Check-Out,2015-07-11,7,2.0,2015-07-04,Planned,Medium,CHE,True,CH,9,False,False,False,False,False,True,False,4
Resort Hotel,0,78,2015,july,27,4,2,5,2,0.0,1,HB,PRT,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,240,0,0,Transient,139.0,0,2,Check-Out,2015-07-11,7,3.0,2015-07-04,Planned,Premium,PRT,True,PR,9,False,False,False,False,False,True,False,4
Resort Hotel,0,52,2015,july,27,4,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,147,0,0,Transient,67.24,0,0,Check-Out,2015-07-11,7,2.0,2015-07-04,Planned,Low,GBR,True,GB,9,False,False,False,False,False,True,False,4
Resort Hotel,0,29,2015,july,27,4,2,6,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241,0,0,Transient,116.5,0,1,Check-Out,2015-07-12,8,3.0,2015-07-04,Short Notice,High,PRT,True,PR,9,False,False,False,False,False,True,False,4
Resort Hotel,1,101,2015,july,27,4,2,6,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,96.3,0,1,Canceled,2015-05-12,8,2.0,2015-07-04,Far Advance,Medium,PRT,True,PR,8,False,False,False,False,False,True,False,4
Resort Hotel,0,109,2015,july,27,4,2,6,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,123.0,0,1,Check-Out,2015-07-12,8,2.0,2015-07-04,Far Advance,High,PRT,True,PR,9,False,False,False,False,False,True,False,4
Resort Hotel,0,92,2015,july,27,4,4,6,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,0,0,Contract,71.55,0,1,Check-Out,2015-07-14,10,2.0,2015-07-04,Far Advance,Low,GBR,False,GB,9,False,False,False,False,True,False,False,4
Resort Hotel,0,92,2015,july,27,4,4,6,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,0,0,Contract,71.55,0,1,Check-Out,2015-07-14,10,2.0,2015-07-04,Far Advance,Low,PRT,False,PR,9,False,False,False,False,True,False,False,4
Resort Hotel,0,79,2015,july,27,4,4,6,2,1.0,0,HB,PRT,Direct,Direct,0,0,0,D,D,1,No Deposit,250,0,0,Transient,149.0,0,1,Check-Out,2015-07-14,10,3.0,2015-07-04,Planned,Premium,PRT,False,PR,9,False,False,True,False,False,False,False,4
Resort Hotel,0,2,2015,july,27,4,0,1,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,H,G,1,No Deposit,240,0,0,Transient,163.0,1,0,Check-Out,2015-07-05,1,4.0,2015-07-04,Last Minute,Premium,PRT,True,PR,9,False,False,False,False,False,True,False,4
Resort Hotel,0,30,2015,july,27,4,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,C,0,No Deposit,8,0,0,Contract,79.5,0,0,Check-Out,2015-07-05,1,2.0,2015-07-04,Short Notice,Medium,PRT,False,PR,9,False,False,False,False,True,False,False,4
Resort Hotel,1,51,2015,july,27,4,0,1,1,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,105.0,0,0,Canceled,2015-05-29,1,1.0,2015-07-04,Planned,High,PRT,True,PR,8,False,False,False,False,False,True,False,4
Resort Hotel,1,36,2015,july,27,4,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,G,1,No Deposit,250,0,0,Transient,123.0,0,0,No-Show,2015-07-04,1,1.0,2015-07-04,Planned,High,PRT,False,PR,7,False,False,True,False,False,False,False,4
Resort Hotel,1,73,2015,july,27,4,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,73.8,0,2,Canceled,2015-05-13,1,2.0,2015-07-04,Planned,Medium,PRT,True,PR,8,False,False,False,False,False,True,False,4
Resort Hotel,1,33,2015,july,27,4,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,113.0,0,0,Canceled,2015-06-16,1,2.0,2015-07-04,Planned,High,PRT,True,PR,8,False,False,False,False,False,True,False,4
Resort Hotel,0,32,2015,july,27,4,0,1,4,0.0,0,FB,PRT,Complementary,Direct,0,0,0,H,H,2,No Deposit,0,0,0,Transient,0.0,0,1,Check-Out,2015-07-05,1,4.0,2015-07-04,Planned,Low,PRT,False,PR,9,True,False,False,False,False,False,False,4
Resort Hotel,0,8,2015,july,27,4,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,123.0,0,0,Check-Out,2015-07-05,1,2.0,2015-07-04,Short Notice,High,ESP,True,ES,9,False,False,False,False,False,True,False,4
Resort Hotel,0,100,2015,july,27,4,1,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,0,0,Transient-Party,73.8,1,1,Check-Out,2015-07-06,2,2.0,2015-07-04,Far Advance,Medium,FRA,True,FR,9,False,False,False,False,False,True,False,4
Resort Hotel,0,1,2015,july,27,4,1,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,114.5,0,0,Check-Out,2015-07-06,2,2.0,2015-07-04,Last Minute,High,PRT,True,PR,9,False,False,False,False,False,True,False,4
Resort Hotel,0,100,2015,july,27,4,1,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient-Party,73.8,0,2,Check-Out,2015-07-06,2,2.0,2015-07-04,Far Advance,Medium,FRA,True,FR,9,False,False,False,False,False,True,False,4
Resort Hotel,0,100,2015,july,27,4,1,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,0,0,Transient-Party,73.8,0,1,Check-Out,2015-07-06,2,2.0,2015-07-04,Far Advance,Medium,FRA,True,FR,9,False,False,False,False,False,True,False,4
Resort Hotel,0,9,2015,july,28,5,1,0,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,0,0,Transient,88.2,0,1,Check-Out,2015-07-06,1,2.0,2015-07-05,Short Notice,Medium,ESP,True,ES,9,False,False,False,False,False,True,False,4
Resort Hotel,1,5,2015,july,28,5,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,97.0,0,0,Canceled,2015-07-01,1,2.0,2015-07-05,Last Minute,Medium,PRT,True,PR,8,False,False,False,False,False,True,False,4
Resort Hotel,0,0,2015,july,28,5,1,0,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,C,1,No Deposit,306,0,0,Transient,85.1,0,0,Check-Out,2015-07-06,1,2.0,2015-07-05,Last Minute,Medium,ESP,True,ES,9,False,False,False,False,False,True,False,4
Resort Hotel,0,9,2015,july,28,5,1,0,1,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,184,0,0,Transient,89.0,0,0,Check-Out,2015-07-06,1,1.0,2015-07-05,Short Notice,Medium,DEU,True,DE,9,False,False,False,False,False,True,False,4
Resort Hotel,0,2,2015,july,28,5,1,0,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,0,0,Transient,80.1,0,0,Check-Out,2015-07-06,1,1.0,2015-07-05,Last Minute,Medium,PRT,True,PR,9,False,False,False,False,False,True,False,4
Resort Hotel,0,2,2015,july,28,5,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240,0,0,Transient,98.0,0,0,Check-Out,2015-07-06,1,2.0,2015-07-05,Last Minute,Medium,PRT,True,PR,9,False,False,False,False,False,True,False,4
Resort Hotel,0,9,2015,july,28,5,1,0,1,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,184,0,0,Transient,101.0,1,0,Check-Out,2015-07-06,1,1.0,2015-07-05,Short Notice,High,DEU,True,DE,9,False,False,False,False,False,True,False,4
Resort Hotel,0,2,2015,july,28,5,1,0,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,0,0,0,Transient,167.0,0,1,Check-Out,2015-07-06,1,2.0,2015-07-05,Last Minute,Premium,PRT,False,PR,9,False,False,True,False,False,False,False,4
Resort Hotel,0,44,2015,july,28,5,2,0,3,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,G,G,3,No Deposit,240,0,0,Transient,225.0,2,0,Check-Out,2015-07-07,2,3.0,2015-07-05,Planned,Premium,PRT,True,PR,9,False,False,False,False,False,True,False,4
Resort Hotel,0,80,2015,july,28,5,2,0,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240,0,0,Transient,97.0,1,0,Check-Out,2015-07-07,2,2.0,2015-07-05,Planned,Medium,FRA,True,FR,9,False,False,False,False,False,True,False,4
Resort Hotel,0,97,2015,july,28,5,2,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,87.3,0,2,Check-Out,2015-07-09,4,2.0,2015-07-05,Far Advance,Medium,ESP,True,ES,9,False,False,False,False,False,True,False,4
Resort Hotel,0,109,2015,july,28,5,2,3,2,1.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,241,0,0,Transient,85.59,1,2,Check-Out,2015-07-10,5,3.0,2015-07-05,Far Advance,Medium,CN,False,CN,9,False,False,False,False,True,False,False,4
Resort Hotel,0,30,2015,july,28,5,2,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,123.0,0,0,Check-Out,2015-07-10,5,2.0,2015-07-05,Short Notice,High,ESP,True,ES,9,False,False,False,False,False,True,False,4
Resort Hotel,0,64,2015,july,28,5,2,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,107.0,0,0,Check-Out,2015-07-10,5,2.0,2015-07-05,Planned,High,PRT,True,PR,9,False,False,False,False,False,True,False,4
Resort Hotel,0,39,2015,july,28,5,2,4,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,0,0,Transient,163.0,0,0,Check-Out,2015-07-11,6,2.0,2015-07-05,Planned,Premium,ESP,True,ES,9,False,False,False,False,False,True,False,4
Resort Hotel,0,90,2015,july,28,5,2,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,82.0,0,0,Check-Out,2015-07-11,6,2.0,2015-07-05,Planned,Medium,PRT,True,PR,9,False,False,False,False,False,True,False,4
Resort Hotel,1,34,2015,july,28,5,2,4,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,0,0,Transient,163.0,0,0,Canceled,2015-06-17,6,4.0,2015-07-05,Planned,Premium,PRT,True,PR,8,False,False,False,False,False,True,False,4
Resort Hotel,1,93,2015,july,28,5,2,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,15,0,0,Transient,105.5,0,0,Canceled,2015-05-01,7,2.0,2015-07-05,Far Advance,High,PRT,False,PR,8,False,False,False,False,True,False,False,4
Resort Hotel,0,97,2015,july,28,5,2,5,2,2.0,0,HB,PRT,Direct,Direct,0,0,0,C,C,1,No Deposit,250,0,0,Transient,164.2,1,1,Check-Out,2015-07-12,7,4.0,2015-07-05,Far Advance,Premium,PRT,False,PR,9,False,False,True,False,False,False,False,4
Resort Hotel,0,29,2015,july,28,5,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241,0,0,Transient,97.29,0,1,Check-Out,2015-07-12,7,2.0,2015-07-05,Short Notice,Medium,IRL,True,IR,9,False,False,False,False,False,True,False,4
Resort Hotel,1,101,2015,july,28,5,2,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,114.0,0,1,Canceled,2015-03-30,7,2.0,2015-07-05,Far Advance,High,PRT,True,PR,8,False,False,False,False,False,True,False,4
Resort Hotel,0,27,2015,july,28,5,2,5,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,175,0,0,Transient,98.4,0,0,Check-Out,2015-07-12,7,2.0,2015-07-05,Short Notice,High,ESP,False,ES,9,False,False,False,False,True,False,False,4
Resort Hotel,0,8,2015,july,28,5,4,5,2,2.0,0,BB,CHE,Online TA,TA/TO,0,0,0,H,H,1,No Deposit,240,0,0,Transient,175.0,1,1,Check-Out,2015-07-14,9,4.0,2015-07-05,Short Notice,Premium,CHE,True,CH,9,False,False,False,False,False,True,False,4
Resort Hotel,0,82,2015,july,28,5,4,6,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,5,0,0,Transient,63.6,1,2,Check-Out,2015-07-15,10,2.0,2015-07-05,Planned,Low,PRT,False,PR,9,False,False,False,False,True,False,False,4
Resort Hotel,0,94,2015,july,28,5,4,6,3,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,C,3,No Deposit,0,0,0,Transient,124.45,1,1,Check-Out,2015-07-15,10,3.0,2015-07-05,Far Advance,High,PRT,False,PR,9,False,False,True,False,False,False,False,4
Resort Hotel,0,110,2015,july,28,5,4,7,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,0,0,Contract,110.7,0,0,Check-Out,2015-07-16,11,2.0,2015-07-05,Far Advance,High,GBR,False,GB,9,False,False,False,False,True,False,False,4
Resort Hotel,0,96,2015,july,28,5,4,10,1,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,0,0,Contract,74.07,0,0,Check-Out,2015-07-19,14,1.0,2015-07-05,Far Advance,Medium,GBR,False,GB,9,False,False,False,False,True,False,False,4
Resort Hotel,0,79,2015,july,28,5,4,10,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243,0,0,Contract,134.1,0,0,Check-Out,2015-07-19,14,2.0,2015-07-05,Planned,High,GBR,False,GB,9,False,False,False,False,True,False,False,4
Resort Hotel,0,115,2015,july,28,6,1,4,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,240,0,0,Transient,167.0,0,0,Check-Out,2015-07-11,5,4.0,2015-07-06,Far Advance,Premium,PRT,True,PR,9,False,False,False,False,False,True,False,4
Resort Hotel,0,111,2015,july,28,6,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,0,0,Transient,123.0,0,2,Check-Out,2015-07-10,4,2.0,2015-07-06,Far Advance,High,PRT,True,PR,9,False,False,False,False,False,True,False,4
Resort Hotel,0,51,2015,july,28,6,1,3,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,241,0,0,Transient,117.81,1,2,Check-Out,2015-07-10,4,2.0,2015-07-06,Planned,High,USA,True,US,9,False,False,False,False,False,True,False,4
Resort Hotel,0,94,2015,july,28,6,1,3,3,0.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,96,0,0,Transient,171.32,0,1,Check-Out,2015-07-10,4,3.0,2015-07-06,Far Advance,Premium,CN,False,CN,9,False,False,False,False,True,False,False,4
Resort Hotel,0,81,2015,july,28,6,1,3,2,2.0,0,HB,CHE,Direct,Direct,0,0,0,G,G,0,No Deposit,250,0,0,Transient,210.0,1,0,Check-Out,2015-07-10,4,4.0,2015-07-06,Planned,Premium,CHE,False,CH,9,False,False,True,False,False,False,False,4
Resort Hotel,0,84,2015,july,28,6,1,3,2,0.0,1,BB,PRT,Online TA,TA/TO,0,0,0,D,E,1,No Deposit,240,0,0,Transient,97.0,0,2,Check-Out,2015-07-10,4,3.0,2015-07-06,Planned,Medium,PRT,True,PR,9,False,False,False,False,False,True,False,4
Resort Hotel,0,51,2015,july,28,6,1,3,3,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,241,0,0,Transient,117.81,0,2,Check-Out,2015-07-10,4,3.0,2015-07-06,Planned,High,USA,True,US,9,False,False,False,False,False,True,False,4
Resort Hotel,0,111,2015,july,28,6,0,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,H,0,No Deposit,240,0,0,Transient,0.0,0,2,Check-Out,2015-07-06,0,2.0,2015-07-06,Far Advance,Low,PRT,True,PR,9,False,False,False,False,False,True,False,4
Resort Hotel,0,0,2015,july,28,6,0,0,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,H,0,No Deposit,250,0,0,Transient,0.0,0,0,Check-Out,2015-07-06,0,1.0,2015-07-06,Last Minute,Low,PRT,False,PR,9,False,False,True,False,False,False,False,4
Resort Hotel,0,2,2015,july,28,6,1,0,2,1.0,0,BB,PRT,Direct,Direct,0,0,0,A,E,0,No Deposit,0,0,0,Transient,131.0,0,0,Check-Out,2015-07-07,1,3.0,2015-07-06,Last Minute,High,PRT,False,PR,9,False,False,True,False,False,False,False,4
Resort Hotel,0,7,2015,july,28,6,1,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240,0,0,Transient,98.0,0,2,Check-Out,2015-07-08,2,2.0,2015-07-06,Last Minute,Medium,PRT,True,PR,9,False,False,False,False,False,True,False,4
Resort Hotel,0,98,2015,july,28,6,1,1,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,F,0,No Deposit,240,0,0,Transient,87.3,1,1,Check-Out,2015-07-08,2,2.0,2015-07-06,Far Advance,Medium,USA,True,US,9,False,False,False,False,False,True,False,4
Resort Hotel,0,95,2015,july,28,6,1,2,2,0.0,0,BB,GRC,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,97.0,0,1,Check-Out,2015-07-09,3,2.0,2015-07-06,Far Advance,Medium,GRC,True,GR,9,False,False,False,False,False,True,False,4
Resort Hotel,1,48,2015,july,28,6,1,3,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,167.0,0,0,Canceled,2015-06-03,4,2.0,2015-07-06,Planned,Premium,PRT,True,PR,8,False,False,False,False,False,True,False,4
Resort Hotel,0,66,2015,july,28,6,1,3,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,175,0,0,Transient,91.5,0,0,Check-Out,2015-07-10,4,2.0,2015-07-06,Planned,Medium,PRT,False,PR,9,False,False,False,False,True,False,False,4
Resort Hotel,0,104,2015,july,28,6,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,1,No Deposit,240,0,0,Transient,73.8,0,1,Check-Out,2015-07-10,4,2.0,2015-07-06,Far Advance,Medium,PRT,True,PR,9,False,False,False,False,False,True,False,4
Resort Hotel,0,28,2015,july,28,6,1,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,123.0,0,0,Check-Out,2015-07-11,5,2.0,2015-07-06,Short Notice,High,PRT,True,PR,9,False,False,False,False,False,True,False,4
Resort Hotel,0,34,2015,july,28,6,1,4,2,0.0,0,HB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,250,0,0,Transient,175.0,1,0,Check-Out,2015-07-11,5,2.0,2015-07-06,Planned,Premium,PRT,False,PR,9,False,False,True,False,False,False,False,4
Resort Hotel,0,98,2015,july,28,6,1,5,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,0,0,Transient,117.8,1,1,Check-Out,2015-07-12,6,2.0,2015-07-06,Far Advance,High,ESP,True,ES,9,False,False,False,False,False,True,False,4
Resort Hotel,0,104,2015,july,28,6,1,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240,0,0,Transient,117.63,0,0,Check-Out,2015-07-12,6,2.0,2015-07-06,Far Advance,High,PRT,True,PR,9,False,False,False,False,False,True,False,4
Resort Hotel,0,68,2015,july,28,6,2,5,2,2.0,0,HB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,0,0,Transient,185.0,0,0,Check-Out,2015-07-13,7,4.0,2015-07-06,Planned,Premium,PRT,True,PR,9,False,False,False,False,False,True,False,4
Resort Hotel,1,86,2015,july,28,6,2,5,1,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175,0,0,Transient,71.0,0,1,Canceled,2015-06-26,7,1.0,2015-07-06,Planned,Low,PRT,False,PR,8,False,False,False,False,True,False,False,4
Resort Hotel,0,258,2015,july,28,6,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,2,0,0,Contract,47.25,0,0,Check-Out,2015-07-13,7,2.0,2015-07-06,Far Advance,Low,GBR,False,GB,9,False,False,False,False,True,False,False,4
Resort Hotel,0,111,2015,july,28,6,3,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,0,0,Transient,151.0,0,1,Check-Out,2015-07-14,8,2.0,2015-07-06,Far Advance,Premium,PRT,True,PR,9,False,False,False,False,False,True,False,4
