CustomerID,CustomerName,Segment,JoinDate
CUST02236,Customer 2236,Small Business,2021-08-22
CUST02237,Customer 2237,Consumer,2024-05-13
CUST02238,Customer 2238,Consumer,2022-04-14
CUST02239,Customer 2239,Consumer,2022-02-20
CUST02240,Customer 2240,Consumer,2024-11-08
CUST02241,Customer 2241,Consumer,2023-01-10
CUST02242,Customer 2242,Consumer,2023-06-27
CUST02243,Customer 2243,Consumer,2021-12-25
CUST02244,Customer 2244,Consumer,2022-02-10
CUST02245,Customer 2245,Consumer,2023-11-30
CUST02246,Customer 2246,Consumer,2022-10-21
CUST02247,Customer 2247,Consumer,2021-08-04
CUST02248,Customer 2248,Corporate,2024-05-04
CUST02249,Customer 2249,Consumer,2022-08-12
CUST02250,Customer 2250,Consumer,2023-09-03
CUST02251,Customer 2251,Consumer,2022-05-14
CUST02252,Customer 2252,Corporate,2023-03-30
CUST02253,Customer 2253,Consumer,2024-02-07
CUST02254,Customer 2254,Corporate,2024-07-16
CUST02255,Customer 2255,Small Business,2021-10-30
CUST02256,Customer 2256,Consumer,2023-09-09
CUST02257,Customer 2257,Small Business,2024-08-28
CUST02258,Customer 2258,Corporate,2023-07-28
CUST02259,Customer 2259,Consumer,2021-07-28
CUST02260,Customer 2260,Consumer,2021-10-05
CUST02261,Customer 2261,Corporate,2021-10-24
CUST02262,Customer 2262,Small Business,2021-06-05
CUST02263,Customer 2263,Consumer,2024-01-06
CUST02264,Customer 2264,Consumer,2024-11-10
CUST02265,Customer 2265,Consumer,2023-01-25
CUST02266,Customer 2266,Consumer,2023-05-25
CUST02267,Customer 2267,Corporate,2024-02-04
CUST02268,Customer 2268,Consumer,2022-08-30
CUST02269,Customer 2269,Corporate,2022-11-21
CUST02270,Customer 2270,Small Business,2023-05-10
CUST02271,Customer 2271,Corporate,2022-03-21
CUST02272,Customer 2272,Corporate,2021-04-01
CUST02273,Customer 2273,Corporate,2023-04-09
CUST02274,Customer 2274,Corporate,2024-04-15
CUST02275,Customer 2275,Small Business,2021-04-17
CUST02276,Customer 2276,Consumer,2021-11-13
CUST02277,Customer 2277,Consumer,2022-01-19
CUST02278,Customer 2278,Consumer,2024-03-20
CUST02279,Customer 2279,Small Business,2023-01-07
CUST02280,Customer 2280,Corporate,2023-02-20
CUST02281,Customer 2281,Consumer,2023-08-01
CUST02282,Customer 2282,Consumer,2022-02-08
CUST02283,Customer 2283,Consumer,2023-11-08
CUST02284,Customer 2284,Corporate,2021-02-14
CUST02285,Customer 2285,Consumer,2021-06-16
CUST02286,Customer 2286,Consumer,2024-04-06
CUST02287,Customer 2287,Small Business,2023-08-19
CUST02288,Customer 2288,Corporate,2021-09-15
CUST02289,Customer 2289,Consumer,2022-10-03
CUST02290,Customer 2290,Consumer,2021-03-17
CUST02291,Customer 2291,Small Business,2023-09-08
CUST02292,Customer 2292,Corporate,2024-01-09
CUST02293,Customer 2293,Corporate,2022-02-11
CUST02294,Customer 2294,Consumer,2022-05-27
CUST02295,Customer 2295,Consumer,2021-12-12
CUST02296,Customer 2296,Consumer,2022-07-23
CUST02297,Customer 2297,Corporate,2022-02-02
CUST02298,Customer 2298,Consumer,2021-12-27
CUST02299,Customer 2299,Consumer,2022-09-21
CUST02300,Customer 2300,Corporate,2024-06-08
CUST02301,Customer 2301,Small Business,2024-01-19
CUST02302,Customer 2302,Corporate,2022-03-11
CUST02303,Customer 2303,Consumer,2024-10-08
CUST02304,Customer 2304,Consumer,2021-11-03
CUST02305,Customer 2305,Consumer,2024-08-22
CUST02306,Customer 2306,Consumer,2022-03-28
CUST02307,Customer 2307,Consumer,2023-02-28
CUST02308,Customer 2308,Consumer,2021-10-24
CUST02309,Customer 2309,Corporate,2024-01-18
CUST02310,Customer 2310,Small Business,2022-04-09
CUST02311,Customer 2311,Small Business,2024-06-27
CUST02312,Customer 2312,Consumer,2021-05-02
CUST02313,Customer 2313,Consumer,2023-01-03
CUST02314,Customer 2314,Consumer,2021-08-20
CUST02315,Customer 2315,Consumer,2024-07-21
CUST02316,Customer 2316,Consumer,2022-09-01
CUST02317,Customer 2317,Consumer,2023-09-12
CUST02318,Customer 2318,Corporate,2024-07-08
CUST02319,Customer 2319,Consumer,2023-02-22
CUST02320,Customer 2320,Small Business,2021-03-25
CUST02321,Customer 2321,Consumer,2021-11-19
CUST02322,Customer 2322,Consumer,2021-11-07
CUST02323,Customer 2323,Consumer,2024-08-27
CUST02324,Customer 2324,Consumer,2024-08-19
CUST02325,Customer 2325,Consumer,2022-11-28
CUST02326,Customer 2326,Small Business,2024-07-23
CUST02327,Customer 2327,Consumer,2021-12-26
CUST02328,Customer 2328,Consumer,2023-09-19
CUST02329,Customer 2329,Consumer,2022-07-27
CUST02330,Customer 2330,Consumer,2021-12-18
CUST02331,Customer 2331,Corporate,2022-01-01
CUST02332,Customer 2332,Consumer,2022-09-05
CUST02333,Customer 2333,Corporate,2022-05-11
CUST02334,Customer 2334,Consumer,2021-11-05
CUST02335,Customer 2335,Consumer,2022-05-03
CUST02336,Customer 2336,Corporate,2021-07-07
CUST02337,Customer 2337,Small Business,2024-11-16
CUST02338,Customer 2338,Consumer,2022-07-09
CUST02339,Customer 2339,Consumer,2021-06-06
CUST02340,Customer 2340,Consumer,2023-04-21
CUST02341,Customer 2341,Consumer,2024-07-13
CUST02342,Customer 2342,Consumer,2022-06-10
CUST02343,Customer 2343,Corporate,2024-05-19
CUST02344,Customer 2344,Consumer,2023-06-11
CUST02345,Customer 2345,Corporate,2023-12-16
CUST02346,Customer 2346,Consumer,2022-03-09
CUST02347,Customer 2347,Small Business,2021-02-23
CUST02348,Customer 2348,Corporate,2022-05-20
CUST02349,Customer 2349,Consumer,2024-09-11
CUST02350,Customer 2350,Consumer,2024-02-29
CUST02351,Customer 2351,Consumer,2024-02-19
CUST02352,Customer 2352,Small Business,2024-07-06
CUST02353,Customer 2353,Consumer,2022-06-29
CUST02354,Customer 2354,Consumer,2022-04-16
CUST02355,Customer 2355,Consumer,2024-09-12
CUST02356,Customer 2356,Corporate,2023-04-15
CUST02357,Customer 2357,Consumer,2022-03-12
CUST02358,Customer 2358,Consumer,2022-02-11
CUST02359,Customer 2359,Small Business,2024-07-04
CUST02360,Customer 2360,Consumer,2021-03-19
CUST02361,Customer 2361,Corporate,2021-04-01
CUST02362,Customer 2362,Consumer,2023-12-14
CUST02363,Customer 2363,Consumer,2021-01-02
CUST02364,Customer 2364,Small Business,2021-09-07
CUST02365,Customer 2365,Corporate,2024-12-17
CUST02366,Customer 2366,Corporate,2022-09-14
CUST02367,Customer 2367,Consumer,2023-11-29
CUST02368,Customer 2368,Consumer,2022-12-13
CUST02369,Customer 2369,Consumer,2021-05-13
CUST02370,Customer 2370,Consumer,2021-09-27
CUST02371,Customer 2371,Consumer,2024-01-17
CUST02372,Customer 2372,Consumer,2021-05-19
CUST02373,Customer 2373,Consumer,2023-05-19
CUST02374,Customer 2374,Consumer,2022-05-24
CUST02375,Customer 2375,Consumer,2022-06-25
CUST02376,Customer 2376,Consumer,2024-10-22
CUST02377,Customer 2377,Small Business,2023-06-04
CUST02378,Customer 2378,Corporate,2023-06-18
CUST02379,Customer 2379,Consumer,2022-05-27
CUST02380,Customer 2380,Corporate,2022-07-11
CUST02381,Customer 2381,Corporate,2023-09-29
CUST02382,Customer 2382,Consumer,2021-02-26
CUST02383,Customer 2383,Consumer,2021-12-13
CUST02384,Customer 2384,Consumer,2023-05-27
CUST02385,Customer 2385,Consumer,2023-06-30
CUST02386,Customer 2386,Corporate,2021-05-15
CUST02387,Customer 2387,Small Business,2024-02-25
CUST02388,Customer 2388,Consumer,2023-03-04
CUST02389,Customer 2389,Corporate,2021-12-14
CUST02390,Customer 2390,Consumer,2024-01-03
CUST02391,Customer 2391,Corporate,2024-12-17
CUST02392,Customer 2392,Corporate,2022-09-11
CUST02393,Customer 2393,Consumer,2022-02-18
CUST02394,Customer 2394,Consumer,2022-03-14
CUST02395,Customer 2395,Corporate,2023-05-16
CUST02396,Customer 2396,Small Business,2021-03-11
CUST02397,Customer 2397,Consumer,2022-12-07
CUST02398,Customer 2398,Consumer,2021-02-06
CUST02399,Customer 2399,Consumer,2021-02-26
CUST02400,Customer 2400,Consumer,2022-09-20
CUST02401,Customer 2401,Corporate,2023-12-25
CUST02402,Customer 2402,Corporate,2024-07-13
CUST02403,Customer 2403,Corporate,2021-05-08
CUST02404,Customer 2404,Small Business,2021-12-23
CUST02405,Customer 2405,Corporate,2022-09-08
CUST02406,Customer 2406,Consumer,2023-04-19
CUST02407,Customer 2407,Consumer,2024-12-12
CUST02408,Customer 2408,Consumer,2023-09-27
CUST02409,Customer 2409,Consumer,2023-02-26
CUST02410,Customer 2410,Small Business,2021-03-30
CUST02411,Customer 2411,Corporate,2021-04-28
CUST02412,Customer 2412,Small Business,2021-08-12
CUST02413,Customer 2413,Consumer,2023-08-23
CUST02414,Customer 2414,Consumer,2022-04-29
CUST02415,Customer 2415,Consumer,2021-12-18
CUST02416,Customer 2416,Consumer,2023-09-06
CUST02417,Customer 2417,Consumer,2024-04-05
CUST02418,Customer 2418,Consumer,2022-10-03
CUST02419,Customer 2419,Consumer,2024-07-11
CUST02420,Customer 2420,Small Business,2023-12-08
CUST02421,Customer 2421,Consumer,2023-11-12
CUST02422,Customer 2422,Consumer,2024-06-20
CUST02423,Customer 2423,Corporate,2021-09-26
CUST02424,Customer 2424,Consumer,2024-01-13
CUST02425,Customer 2425,Small Business,2024-10-30
CUST02426,Customer 2426,Corporate,2024-12-19
CUST02427,Customer 2427,Consumer,2023-04-24
CUST02428,Customer 2428,Corporate,2024-01-07
CUST02429,Customer 2429,Corporate,2024-07-21
CUST02430,Customer 2430,Corporate,2024-05-29
CUST02431,Customer 2431,Corporate,2024-08-03
CUST02432,Customer 2432,Corporate,2024-04-30
CUST02433,Customer 2433,Corporate,2022-07-11
CUST02434,Customer 2434,Consumer,2023-12-03
CUST02435,Customer 2435,Corporate,2022-08-23
CUST02436,Customer 2436,Small Business,2024-03-16
CUST02437,Customer 2437,Corporate,2024-03-28
CUST02438,Customer 2438,Corporate,2024-09-26
CUST02439,Customer 2439,Consumer,2023-05-09
CUST02440,Customer 2440,Corporate,2022-11-25
CUST02441,Customer 2441,Small Business,2021-08-30
CUST02442,Customer 2442,Consumer,2023-07-21
CUST02443,Customer 2443,Consumer,2023-04-07
CUST02444,Customer 2444,Consumer,2023-01-22
CUST02445,Customer 2445,Consumer,2023-09-15
CUST02446,Customer 2446,Consumer,2024-05-27
CUST02447,Customer 2447,Consumer,2021-08-06
CUST02448,Customer 2448,Consumer,2022-09-22
CUST02449,Customer 2449,Corporate,2023-11-21
CUST02450,Customer 2450,Corporate,2024-04-11
CUST02451,Customer 2451,Corporate,2024-02-11
CUST02452,Customer 2452,Corporate,2024-03-13
CUST02453,Customer 2453,Corporate,2024-06-02
CUST02454,Customer 2454,Corporate,2024-11-05
CUST02455,Customer 2455,Corporate,2023-06-07
CUST02456,Customer 2456,Consumer,2021-12-30
CUST02457,Customer 2457,Corporate,2023-04-03
CUST02458,Customer 2458,Consumer,2023-11-03
CUST02459,Customer 2459,Consumer,2021-05-28
CUST02460,Customer 2460,Consumer,2024-01-11
CUST02461,Customer 2461,Small Business,2023-03-06
CUST02462,Customer 2462,Corporate,2024-09-28
CUST02463,Customer 2463,Consumer,2021-11-06
CUST02464,Customer 2464,Corporate,2024-08-17
CUST02465,Customer 2465,Consumer,2022-10-17
CUST02466,Customer 2466,Corporate,2023-04-18
CUST02467,Customer 2467,Corporate,2023-08-22
CUST02468,Customer 2468,Corporate,2023-04-26
CUST02469,Customer 2469,Corporate,2024-08-12
CUST02470,Customer 2470,Consumer,2021-09-02
CUST02471,Customer 2471,Consumer,2023-12-02
CUST02472,Customer 2472,Small Business,2024-11-24
CUST02473,Customer 2473,Corporate,2021-11-18
CUST02474,Customer 2474,Consumer,2022-01-08
CUST02475,Customer 2475,Consumer,2022-11-25
CUST02476,Customer 2476,Consumer,2023-11-25
CUST02477,Customer 2477,Consumer,2024-11-01
CUST02478,Customer 2478,Consumer,2024-03-07
CUST02479,Customer 2479,Consumer,2024-03-05
CUST02480,Customer 2480,Small Business,2022-10-07
CUST02481,Customer 2481,Consumer,2023-08-01
CUST02482,Customer 2482,Consumer,2021-11-05
CUST02483,Customer 2483,Consumer,2022-11-08
CUST02484,Customer 2484,Consumer,2021-10-03
CUST02485,Customer 2485,Corporate,2021-02-09
CUST02486,Customer 2486,Consumer,2024-06-04
CUST02487,Customer 2487,Corporate,2024-03-20
CUST02488,Customer 2488,Corporate,2023-01-16
CUST02489,Customer 2489,Consumer,2021-01-22
CUST02490,Customer 2490,Corporate,2021-05-12
CUST02491,Customer 2491,Small Business,2021-06-13
CUST02492,Customer 2492,Consumer,2023-11-13
CUST02493,Customer 2493,Consumer,2021-10-25
CUST02494,Customer 2494,Small Business,2022-01-01
CUST02495,Customer 2495,Small Business,2024-06-11
CUST02496,Customer 2496,Consumer,2024-07-03
CUST02497,Customer 2497,Consumer,2024-01-20
CUST02498,Customer 2498,Consumer,2022-03-28
CUST02499,Customer 2499,Corporate,2023-04-27
CUST02500,Customer 2500,Consumer,2021-10-20
CUST00032,Customer 0032 - Duplicate,Small Business,2024-05-06
CUST00146,Customer 0146 - Duplicate,Consumer,2024-01-02
CUST00210,Customer 0210 - Duplicate,Consumer,2021-02-16
CUST00221,Customer 0221 - Duplicate,Consumer,2022-03-18
CUST00376,Customer 0376 - Duplicate,Consumer,2023-09-08
CUST00391,Customer 0391 - Duplicate,Corporate,2021-09-19
CUST00411,Customer 0411 - Duplicate,Corporate,2021-02-01
CUST00557,Customer 0557 - Duplicate,Consumer,2021-05-29
CUST00588,Customer 0588 - Duplicate,Consumer,2024-12-14
CUST00620,Customer 0620 - Duplicate,Consumer,2021-08-30
CUST00649,Customer 0649 - Duplicate,Corporate,2024-11-23
CUST00691,Customer 0691 - Duplicate,Consumer,2022-06-26
CUST00701,Customer 0701 - Duplicate,Consumer,2023-06-29
CUST00782,Customer 0782 - Duplicate,Small Business,2021-08-02
CUST00814,Customer 0814 - Duplicate,Corporate,2024-11-14
CUST00852,Customer 0852 - Duplicate,Consumer,2023-05-12
CUST00923,Customer 0923 - Duplicate,Corporate,2023-08-16
CUST01006,Customer 1006 - Duplicate,Consumer,2021-12-24
CUST01062,Customer 1062 - Duplicate,Corporate,2024-02-28
CUST01114,Customer 1114 - Duplicate,Small Business,2023-06-21
CUST01150,Customer 1150 - Duplicate,Small Business,2024-06-22
CUST01187,Customer 1187 - Duplicate,Consumer,2022-07-24
CUST01193,Customer 1193 - Duplicate,Small Business,2022-01-22
CUST01263,Customer 1263 - Duplicate,Consumer,2021-12-08
CUST01281,Customer 1281 - Duplicate,Consumer,2021-01-24
CUST01562,Customer 1562 - Duplicate,Corporate,2023-08-29
CUST01838,Customer 1838 - Duplicate,Consumer,2021-03-25
CUST01858,Customer 1858 - Duplicate,Consumer,2024-09-11
CUST01871,Customer 1871 - Duplicate,Consumer,2021-08-09
CUST01973,Customer 1973 - Duplicate,Corporate,2021-11-16
CUST02004,Customer 2004 - Duplicate,Corporate,2023-04-13
CUST02083,Customer 2083 - Duplicate,Corporate,2023-12-06
CUST02116,Customer 2116 - Duplicate,Small Business,2024-09-13
CUST02304,Customer 2304 - Duplicate,Consumer,2021-11-03
CUST02458,Customer 2458 - Duplicate,Consumer,2023-11-03
